repo_name,file_path,url
alex-kattathra-johnson/sudoku-solver,app.yaml,https://github.com/alex-kattathra-johnson/sudoku-solver/blob/eefbaff62913031b21f0d23c1c42ff26a262accc/app.yaml
allenwu-zhiwei/config-server,k8s/hpa.yaml,https://github.com/allenwu-zhiwei/config-server/blob/b5ad220228a5356285555e9543c6140c0fd9bce4/k8s/hpa.yaml
tushardashpute/eks-cronjob-to-patch-hpa,hpa.yaml,https://github.com/tushardashpute/eks-cronjob-to-patch-hpa/blob/080a67b1a087a1ac660bc5515c4d7c6e2c5cf906/hpa.yaml
devopsbox-io/example-istio-hpa,hpa.yaml,https://github.com/devopsbox-io/example-istio-hpa/blob/e93f11230c6d596b021a6868c5f0d6c69b70c092/hpa.yaml
ewertao/k8s-django-app,k8s/hpa.yaml,https://github.com/ewertao/k8s-django-app/blob/8ec08d9f1a193544082d010ba9ff124315886b81/k8s/hpa.yaml
ma7euus/k8s,hpa.yaml,https://github.com/ma7euus/k8s/blob/a561c4a25561825d024fb495a36047c753b56f9b/hpa.yaml
RRicky25/spe_book_store_CICD,backend.yaml,https://github.com/RRicky25/spe_book_store_CICD/blob/90ff9a310879def37f1447ee499e67fa82415e66/backend.yaml
otterize/credentials-operator,examples/spire/templates/hpa.yaml,https://github.com/otterize/credentials-operator/blob/0e7c7392893fab206fe8a9e9189d0b85c9472cce/examples/spire/templates/hpa.yaml
arjun-s-XL/k8s,hpa.yaml,https://github.com/arjun-s-XL/k8s/blob/3c43076f711438b249000562909aed6f42c32179/hpa.yaml
duggal1/rustify,hpa.yaml,https://github.com/duggal1/rustify/blob/f00d4da4a54e9e222e021dae4f555854a0e0c072/hpa.yaml
Lpfigueiredo/k8s-basics,8-hpa.yaml,https://github.com/Lpfigueiredo/k8s-basics/blob/870a5f25650e0bcb96231b8875c6553925f4372f/8-hpa.yaml
muratkarakas/k8s-templates,hpa/hpa.yaml,https://github.com/muratkarakas/k8s-templates/blob/a97ac640d5ecd008053ac1563110be50a9c37a84/hpa/hpa.yaml
Rajiv84ia/Report-APP-Deployment,hpa.yml,https://github.com/Rajiv84ia/Report-APP-Deployment/blob/20b721152ede9e4dcbe1cf467ef568e2145d6220/hpa.yml
Amaan00101/training_day-9,hpa.yaml,https://github.com/Amaan00101/training_day-9/blob/d143f997a1a92f8ffc670fce06c94d3766c74199/hpa.yaml
amitopenwriteup/my_proj,hpa.yaml,https://github.com/amitopenwriteup/my_proj/blob/b217e301a11350eb9a68616a8485d43d8836217f/hpa.yaml
WagwanMira/SRE-DevOps-Task-,sre.yaml,https://github.com/WagwanMira/SRE-DevOps-Task-/blob/4fe910604463f1e7e5972966e2c2e3259c26a801/sre.yaml
LuanCavalcanti07/hpatest,hpa.yaml,https://github.com/LuanCavalcanti07/hpatest/blob/d1ae3626edaf3bd8a74fbb02a17805bc748c1346/hpa.yaml
BloodAkatsuki/test,hpa.yaml,https://github.com/BloodAkatsuki/test/blob/b119025149b920d73d27fa30b73de50a0307477a/hpa.yaml
rafaelongo45/k8s-guess-game,api.yaml,https://github.com/rafaelongo45/k8s-guess-game/blob/efaa78c6ed4f0936fbe5ae637283fa8d6f8534c6/api.yaml
Rajiv84ia/jobify,HPA.yml,https://github.com/Rajiv84ia/jobify/blob/836ad23fa6242e974f358b803fa840adadc574b3/HPA.yml
innvo-digital/PRB.RHSSO,deploy.yaml,https://github.com/innvo-digital/PRB.RHSSO/blob/43488c7b131a273249666bd50fb1316e6e1540e9/deploy.yaml
elisiomualumene/gke-cluster,k8s/hpa.yml,https://github.com/elisiomualumene/gke-cluster/blob/4a7d9512e89eb01f6a69fec44a223eabbb726248/k8s/hpa.yml
rldourado/challenge,k8s/hpa.yml,https://github.com/rldourado/challenge/blob/7a50d307086f540a9d822bd7f89cf68fc1d20384/k8s/hpa.yml
SOAT-01/tech-challenge-app,k8s/hpa.yaml,https://github.com/SOAT-01/tech-challenge-app/blob/8a5def54a03993bc4b5d4b62090676820bc41bec/k8s/hpa.yaml
bc-rep-project/AI-Powered,k8s/hpa.yaml,https://github.com/bc-rep-project/AI-Powered/blob/37c7cb2228c0bc24667b79196c4dcb30374cca1b/k8s/hpa.yaml
Vikasghandge/kubernate,hpa/hpa2.yml,https://github.com/Vikasghandge/kubernate/blob/ae12d7fb53f5b023f2f290a89789448fa7af13c0/hpa/hpa2.yml
LouisMatos/pos_tech_fiap_pagamento,K8S/hpa.yaml,https://github.com/LouisMatos/pos_tech_fiap_pagamento/blob/3c9126f762b72721694fd4943e40d153a3bc87a8/K8S/hpa.yaml
postech-food-challenge/order-service,k8s/hpa.yaml,https://github.com/postech-food-challenge/order-service/blob/ed165e79452ef09234138e9a6e39d5da412be905/k8s/hpa.yaml
Soubarniya/kubernetes-deployment,hpa-crd.yaml,https://github.com/Soubarniya/kubernetes-deployment/blob/7771edae9e84bc9bda6da646fadcc7c175e8fee5/hpa-crd.yaml
starmanv4/react-typescript-docker,eg.yaml,https://github.com/starmanv4/react-typescript-docker/blob/109c4528fba9c6c0efe67a250704ece82441bad9/eg.yaml
mksami22/CSC547-MK-Shaikh,hpa.yaml,https://github.com/mksami22/CSC547-MK-Shaikh/blob/4075945279339e072a2858c6ba9d7e7caed990b3/hpa.yaml
FurkanAtass/Custom-Metric-HPA,hpa.yaml,https://github.com/FurkanAtass/Custom-Metric-HPA/blob/270522f95730d5308d966827ec60b2faff805f3e/hpa.yaml
marcelomeloo/testing-map-reduce,hpa.yaml,https://github.com/marcelomeloo/testing-map-reduce/blob/2c7ad36b31c499d90c4a446efd61014413ec5ee7/hpa.yaml
syed-hassan-ops/PetClinic-java-app,HPA.yaml,https://github.com/syed-hassan-ops/PetClinic-java-app/blob/024722cbdd2b24dede240bae6f7c312d71a15d89/HPA.yaml
pellizzetti/nomero,k8s/hpa.yml,https://github.com/pellizzetti/nomero/blob/fecebcf0d3e1c75f300756838665bb8f7b0b9220/k8s/hpa.yml
andre-luiz1997/postech-tech-challenge,hpa.yaml,https://github.com/andre-luiz1997/postech-tech-challenge/blob/72615d8df1091f4e6e1c5b90cd5a77008f7afa2e/hpa.yaml
vfarcic/ddosify-demo,app.yaml,https://github.com/vfarcic/ddosify-demo/blob/2ab4b9c61640c2c8041cde2695e9a681cd1da704/app.yaml
krestomatio/postgres-operator,watches.yaml,https://github.com/krestomatio/postgres-operator/blob/414e533c68a900beaefab688169e94b7c82ae70a/watches.yaml
saurabh-dighe/frontend,deploy.yaml,https://github.com/saurabh-dighe/frontend/blob/bdde6c031d98b676f5ea845c8eb51b41ac048de4/deploy.yaml
Ryzhon/deoloylocally,proglog/templates/hpa.yaml,https://github.com/Ryzhon/deoloylocally/blob/d6780f93a7e62b26ad24abb2140eca9cc1ac108e/proglog/templates/hpa.yaml
obryan5598/spring-boot-hello-world-manifests,be_hpa.yaml,https://github.com/obryan5598/spring-boot-hello-world-manifests/blob/e4bc67be49b35a4aae27434f7f997f5bbae09f1a/be_hpa.yaml
hjgraca/azure-function-aks-zones,deploy.yaml,https://github.com/hjgraca/azure-function-aks-zones/blob/084f9872f2ae5089783796322423df452e73fd34/deploy.yaml
nirmata/sample-integrations,istio/istio.yaml,https://github.com/nirmata/sample-integrations/blob/d08f3a76dbcd64daba31cb0c14c0103f4521b363/istio/istio.yaml
gireeshp/simple-delay-api-k8-auto-scaler,k8.yaml,https://github.com/gireeshp/simple-delay-api-k8-auto-scaler/blob/d32fa0e0f4ed0a73f23f059ae2844eb80616707e/k8.yaml
SecretPasta/nodeapp,hpa.yaml,https://github.com/SecretPasta/nodeapp/blob/569c31b001c423dd3f0e3bb4eb0b1cb6769b2282/hpa.yaml
abdullahakyuz/mern_task,k8s/hpa.yaml,https://github.com/abdullahakyuz/mern_task/blob/6f07be32b2b9d9b5993ef6fe627f0e2266cff093/k8s/hpa.yaml
letsramp/helm,charts/echo/templates/hpa.yaml,https://github.com/letsramp/helm/blob/3afe4e9ec7f485c9349401dec784551572a1bbe2/charts/echo/templates/hpa.yaml
team529nl/blue-green,scripts/istio-kiali.yaml,https://github.com/team529nl/blue-green/blob/328ea0f82af9dc925676dd54697e7bd1dba8a941/scripts/istio-kiali.yaml
abmounir/distributed-load-testing,books.yaml,https://github.com/abmounir/distributed-load-testing/blob/9c28819262474c8657bf901f3cfc9632f2302abe/books.yaml
seenu1098/My-projects,authnz-service/k8s/hpa.yaml,https://github.com/seenu1098/My-projects/blob/a7d16634534c863c5dfe65641670b096c73d565e/authnz-service/k8s/hpa.yaml
soulsah/tech_challenge,k8s/hpa.yaml,https://github.com/soulsah/tech_challenge/blob/71247fa5a8a1037a6b75cc43ce0064d2609b1e59/k8s/hpa.yaml
cloudnativehero-training/kubernetes-training,hpa/hpa.yaml,https://github.com/cloudnativehero-training/kubernetes-training/blob/49fb435c7955d9086f631cdaa49bee6cdd05f0ab/hpa/hpa.yaml
aar-rafi/tick12_ticket_service,k8s/hpa.yaml,https://github.com/aar-rafi/tick12_ticket_service/blob/5b953515060c6b741bfba5e8a88106d499355e19/k8s/hpa.yaml
Lucas-pugliese-barros/fiap-lanchonete-clean,k8s/hpa.yaml,https://github.com/Lucas-pugliese-barros/fiap-lanchonete-clean/blob/db09bf24d8616c5f605a248e07b8d53cfa848954/k8s/hpa.yaml
JawaidAkhtar/weather_app,HPA.yml,https://github.com/JawaidAkhtar/weather_app/blob/f88961cf8125fd65a57c9acd65123dea3faeb78c/HPA.yml
irwinrex/kubernetes,all.yml,https://github.com/irwinrex/kubernetes/blob/242107732ebc05fda5b0fa5e809d0588fc725cf4/all.yml
ACS-High-School/EKS,web/HPA.yml,https://github.com/ACS-High-School/EKS/blob/3d5d436f877c61efe555530f4ce81a76238c0af0/web/HPA.yml
Mooky0/temalab,rc_hpa.yaml,https://github.com/Mooky0/temalab/blob/97d882ad5062eeb683b7889b7e887537e9582b3f/rc_hpa.yaml
jsangmin99/coconote-backend,k8s/hpa.yml,https://github.com/jsangmin99/coconote-backend/blob/26f788af92311e8c19e51f040e371ee01ce8f74c/k8s/hpa.yml
rbourgeat/kube-gitlab,gitlab.yaml,https://github.com/rbourgeat/kube-gitlab/blob/663e1a45b3f86ec11c686d90ec4f86722be029ee/gitlab.yaml
jorgescarenzi/TP8,web-hpa.yaml,https://github.com/jorgescarenzi/TP8/blob/5faa7c8a02a3acdfcc3281023b43266c4de82e94/web-hpa.yaml
kuberton/html-gateway,kube.yaml,https://github.com/kuberton/html-gateway/blob/7f1df091e28727595cbdb58140ae08c2e132925d/kube.yaml
ZackButcher/hybrid-demo,istio.yaml,https://github.com/ZackButcher/hybrid-demo/blob/2ab8fef144653ab316a7fca375169243095d4faa/istio.yaml
altaf53/defi-openswap-backend,hpa.yaml,https://github.com/altaf53/defi-openswap-backend/blob/51cca82abb152454ca2a0100b69199bf237ad485/hpa.yaml
danyukod/k8s-fc,hpa.yaml,https://github.com/danyukod/k8s-fc/blob/0f735da4ec68421746505947d502e2c2eaeaa48e/hpa.yaml
lsandrade/kubernetes-test,hpa.yaml,https://github.com/lsandrade/kubernetes-test/blob/4c4e1265aab38fff78f50933d5ecf4f69a81c2e6/hpa.yaml
anasalagar/loco-test-project,hpa.yaml,https://github.com/anasalagar/loco-test-project/blob/cb9f6c867c6a44ce8d17b673ad9f1cfb96d78b11/hpa.yaml
arun037/cluster-autoscaler,hpa.yaml,https://github.com/arun037/cluster-autoscaler/blob/ab5905c9b81186949e18146b8e4c4d17b434bc4e/hpa.yaml
Msocial123/Clahan-K8S-Manifestfiles,hpa.yaml,https://github.com/Msocial123/Clahan-K8S-Manifestfiles/blob/8cd3c87419eb94d92be090a20f287338d50bef57/hpa.yaml
nowll/kubernates-collage-project,hpa.yaml,https://github.com/nowll/kubernates-collage-project/blob/d7ed031d222dc12241fb2526aee7a47bb24dad41/hpa.yaml
vevsatechnologies/Install-Kubernetes-on-CentOs,hpa.yaml,https://github.com/vevsatechnologies/Install-Kubernetes-on-CentOs/blob/6dea7ea0269e73a57c385465ae292793d3d3057a/hpa.yaml
sibendu/k8s,custom-metric/kube/hpa.yaml,https://github.com/sibendu/k8s/blob/9ee070e04ddf94f361f04efa644968461acfdc00/custom-metric/kube/hpa.yaml
Adarsh275/Capstone-Project-PES-University,PHASE - 2/ISA - 3/WorksOn/Custom Algorithm Demo/my-hpa.yaml,https://github.com/Adarsh275/Capstone-Project-PES-University/blob/2383addfcf6c8f733289534b41edc13c96227476/PHASE%20-%202/ISA%20-%203/WorksOn/Custom%20Algorithm%20Demo/my-hpa.yaml
LouisMatos/pos_tech_fiap_producao,K8S/hpa.yaml,https://github.com/LouisMatos/pos_tech_fiap_producao/blob/f10012f589167ad31f342402f646d624803d47ec/K8S/hpa.yaml
starmanv4/react-typescript-docker,infra/k8s/client-depl.yaml,https://github.com/starmanv4/react-typescript-docker/blob/109c4528fba9c6c0efe67a250704ece82441bad9/infra/k8s/client-depl.yaml
Sahil-14/Event-booking-application-using--microservices,eg.yaml,https://github.com/Sahil-14/Event-booking-application-using--microservices/blob/77d78be392b93bf3e64563999cc8f3dd70d2b76f/eg.yaml
Sahil-14/Event-booking-application-using--microservices,infra/k8s/client-depl.yaml,https://github.com/Sahil-14/Event-booking-application-using--microservices/blob/77d78be392b93bf3e64563999cc8f3dd70d2b76f/infra/k8s/client-depl.yaml
andre-luiz1997/postech-ms-aplicacao-infra,hpa.yaml,https://github.com/andre-luiz1997/postech-ms-aplicacao-infra/blob/ae8473374eeff86d68c05f2231024b37dd4654ed/hpa.yaml
nirmata-add-ons/istio,istio.yaml,https://github.com/nirmata-add-ons/istio/blob/102452be8a180b98efbcd146609f33874058848a/istio.yaml
aar-rafi/tick12_train_service_2,k8s/hpa.yaml,https://github.com/aar-rafi/tick12_train_service_2/blob/b72b9bf3aa7f8690fae764c02374f5cf3fc3650e/k8s/hpa.yaml
hw-coconote/coconote-BE,k8s/hpa.yml,https://github.com/hw-coconote/coconote-BE/blob/4c24262745513028cac93b86f5300ac8b5e3e1d3/k8s/hpa.yml
jorgescarenzi/TP9,ecom-app/web-hpa.yaml,https://github.com/jorgescarenzi/TP9/blob/fbb5b8b168baecf6fab95fc1e1a7871cb5777db2/ecom-app/web-hpa.yaml
vinitha-mani/cluster-autoscaler,hpa.yaml,https://github.com/vinitha-mani/cluster-autoscaler/blob/4d80a482bf896d12ed098fe08d4e20fa5bf6672d/hpa.yaml
transloadit/uppy,packages/@uppy/companion/infra/kube/companion/companion-kube.yaml,https://github.com/transloadit/uppy/blob/ead58beedb1c1b37e87f40e8de8ed5dbcd4d3385/packages/@uppy/companion/infra/kube/companion/companion-kube.yaml
didi/KnowStreaming,km-dist/helm/templates/hpa.yaml,https://github.com/didi/KnowStreaming/blob/4c10b4ce9cce71951e777eaf01fcc4610b6bba19/km-dist/helm/templates/hpa.yaml
bitnami/charts,bitnami/concourse/templates/worker/horizontalpodautoscaler.yaml,https://github.com/bitnami/charts/blob/772bb0fdf4b08bbb8c2a9f3957502848196c75c3/bitnami/concourse/templates/worker/horizontalpodautoscaler.yaml
wnii22choi/TeamProject-2-HUPA,Yaml/nginx-ticket.yaml,https://github.com/wnii22choi/TeamProject-2-HUPA/blob/62aa2f1cb7917026e7ec08ab5abb256155de4d99/Yaml/nginx-ticket.yaml
nuclia/nucliadb,charts/nucliadb_search/templates/search.hpa.yaml,https://github.com/nuclia/nucliadb/blob/cea607f29277cc6fd083160391954754b788586e/charts/nucliadb_search/templates/search.hpa.yaml
huavcjj/k8s,deploy/hpa-blog.yaml,https://github.com/huavcjj/k8s/blob/3f35edbc89151628ebc5df0ad5631c631f9812dc/deploy/hpa-blog.yaml
soumiyajit/Mastering-DevOps-With-Kubernetes,chapter11/testapp-3/templates/hpa.yaml,https://github.com/soumiyajit/Mastering-DevOps-With-Kubernetes/blob/587be2cc3fb5175632a1378a87f77cd213c17703/chapter11/testapp-3/templates/hpa.yaml
dockup/infrahub,kubernetes/autoscale.yaml,https://github.com/dockup/infrahub/blob/2d875b849d188b15f29d5dc49d07afdd6328fd8e/kubernetes/autoscale.yaml
mcsarathkumar/rke2-k8s,applications/flask-redis/5_hpa.yaml,https://github.com/mcsarathkumar/rke2-k8s/blob/4163347ec614fb5cf997e0ecc78419a74db02eb2/applications/flask-redis/5_hpa.yaml
flux-framework/flux-operator,examples/elasticity/horizontal-autoscaler/v2-cpu/hpa-cpu.yaml,https://github.com/flux-framework/flux-operator/blob/1f686feaa89caa8ce5a6cb8feb17673993b3e08f/examples/elasticity/horizontal-autoscaler/v2-cpu/hpa-cpu.yaml
devops4solutions/kubernetes-code,nginx/eks_auto/hpa.yaml,https://github.com/devops4solutions/kubernetes-code/blob/7077ef30b6a9cb04a25a1592c58f39250b1240b2/nginx/eks_auto/hpa.yaml
shashikant-kumar-yai/kubernetes-assignment,blue-deployment/hpa-blue.yaml,https://github.com/shashikant-kumar-yai/kubernetes-assignment/blob/98721a59f16f844a9ccea695b9fc0e0ce1f9a378/blue-deployment/hpa-blue.yaml
noobaa/noobaa-operator,deploy/internal/hpav2-autoscaling.yaml,https://github.com/noobaa/noobaa-operator/blob/85b7819b3829ffe4dd48a730a954e8bcc515f9e8/deploy/internal/hpav2-autoscaling.yaml
steblynskyi/infrastructure,environments/prod/kubernetes/services/pms/extensions-outbound-gateway-api.yaml,https://github.com/steblynskyi/infrastructure/blob/720dff922940683733f10ddd3b6a9894602a647c/environments/prod/kubernetes/services/pms/extensions-outbound-gateway-api.yaml
devops-bharat05/Container-Orchestration,manifest/backend-hpa.yaml,https://github.com/devops-bharat05/Container-Orchestration/blob/1fede8cb7c6af08074d7d1ae76168ca1917344b0/manifest/backend-hpa.yaml
albinnus/helm-nginx,nginx-example-app/templates/hpa.yaml,https://github.com/albinnus/helm-nginx/blob/fdefacc6c3a69b799996e8d458f40a127c3d40c8/nginx-example-app/templates/hpa.yaml
skonto/serverless-guides,OSSM/1_34/must-gather.local.2392184673243315730/registry-redhat-io-openshift-service-mesh-istio-must-gather-rhel8-sha256-88edd13801b2ba7aa4bc7c344e18992e2ebd100cc49e959b315bb7e8c8d20298/namespaces/knative-serving/autoscaling/horizontalpodautoscalers.yaml,https://github.com/skonto/serverless-guides/blob/e4ecdaeffdb45db3c024e5213f2640f742cf73fe/OSSM/1_34/must-gather.local.2392184673243315730/registry-redhat-io-openshift-service-mesh-istio-must-gather-rhel8-sha256-88edd13801b2ba7aa4bc7c344e18992e2ebd100cc49e959b315bb7e8c8d20298/namespaces/knative-serving/autoscaling/horizontalpodautoscalers.yaml
gehadgkamel/deploy_eks,k8s/manifests/3-hpa/3-hpa.yaml,https://github.com/gehadgkamel/deploy_eks/blob/415035f2fb62d20a4ebf5db24b3afc8ba447dc4b/k8s/manifests/3-hpa/3-hpa.yaml
quay/quay-operator,e2e/hpa/02-bump-hpas.yaml,https://github.com/quay/quay-operator/blob/d84a9bf28d16b1e199b4baa549415167d875ef8c/e2e/hpa/02-bump-hpas.yaml
Thethickinnchickin/CRUDNestJs,deployment.yaml,https://github.com/Thethickinnchickin/CRUDNestJs/blob/1df099261667b4e47dd7e6d3ef0346a94d4af655/deployment.yaml
sajeetharan/azch-captureorder,manifests/hpa.yaml,https://github.com/sajeetharan/azch-captureorder/blob/b228f1ad01930880c62cb572c3e540c57ced92c7/manifests/hpa.yaml
GoogleCloudPlatform/anthos-service-mesh-samples,docs/ingress-gateway-external-lb/ingress-gateway.yaml,https://github.com/GoogleCloudPlatform/anthos-service-mesh-samples/blob/b2e2828d0aba34f8a27b75724b13256aa4f9dff2/docs/ingress-gateway-external-lb/ingress-gateway.yaml
StatCan/charts,stable/mutating-webhook/templates/hpa.yaml,https://github.com/StatCan/charts/blob/4850f0daf4a3c1add4be4c551a339dac7da04f5f/stable/mutating-webhook/templates/hpa.yaml
ForgeRock/forgeops,charts/identity-platform/templates/end-user-ui-hpa.yaml,https://github.com/ForgeRock/forgeops/blob/c0d8447c051df6d471e143c7e6efc34757213707/charts/identity-platform/templates/end-user-ui-hpa.yaml
kevin-shelaga/matomo-helm-chart,templates/hpa.yaml,https://github.com/kevin-shelaga/matomo-helm-chart/blob/0700104ea35ab2c957475a3b100a0482c0061186/templates/hpa.yaml
manumura/demo-spring-gateway-charts,demo-gateway-chart/templates/hpa.yaml,https://github.com/manumura/demo-spring-gateway-charts/blob/1aff9d84a59a9a8fcc4f7f450eded4a6a99dbc90/demo-gateway-chart/templates/hpa.yaml
kubepack/module-testdata,charts/second/templates/hpa.yaml,https://github.com/kubepack/module-testdata/blob/fcd37bc6b74fd5831679afd5c86d3c600175ecb9/charts/second/templates/hpa.yaml
pluralsh/plural-helm-charts,charts/posthog/templates/pgbouncer-hpa.yaml,https://github.com/pluralsh/plural-helm-charts/blob/679fc0c7239ca397c921b8f9f9fd7b7d29d65510/charts/posthog/templates/pgbouncer-hpa.yaml
charley04310/ssi-helm-microservices,kubernetes/charts/names-service/templates/hpa.yaml,https://github.com/charley04310/ssi-helm-microservices/blob/5a93e62853a2443ac107e849d267bcd716199aac/kubernetes/charts/names-service/templates/hpa.yaml
Akashbanda1999/Kubernetes,manifestfile/ingress/student/deploymenthpa.yml,https://github.com/Akashbanda1999/Kubernetes/blob/f56449c205a0b4b48a6b1039ae5957e22f888de3/manifestfile/ingress/student/deploymenthpa.yml
108356037/k3s-data-logger,jetson-cluster-chart/.example/hpa.yaml,https://github.com/108356037/k3s-data-logger/blob/63ef041a2d4ebe74fab23fa88b5017975566d9e9/jetson-cluster-chart/.example/hpa.yaml
andrianrf/belajar-kubernetes,examples/horizontal-pod-autoscaler.yaml,https://github.com/andrianrf/belajar-kubernetes/blob/99cad362576531d4b6f83cfd2f4559efc6bc3d8f/examples/horizontal-pod-autoscaler.yaml
mannazo/mannazo-deploy,was/swagger-service/swagger-service-hpa-canary.yaml,https://github.com/mannazo/mannazo-deploy/blob/999dc94defc3cf1d7f5df2d986bf3275a1473839/was/swagger-service/swagger-service-hpa-canary.yaml
erleonard/gps-cicd-gh-azure,code/helmtest/autoql-post-processor-service/templates/hpa.yaml,https://github.com/erleonard/gps-cicd-gh-azure/blob/3cac1216c1db20e00fdbdc74b02f98ebcd2cc8a3/code/helmtest/autoql-post-processor-service/templates/hpa.yaml
ocontant/chainlit-azure-openai-streaming,CD/helm/templates/hpa.yaml,https://github.com/ocontant/chainlit-azure-openai-streaming/blob/9520c167689f8e6c7f8b9dafebe7dc05b45d789f/CD/helm/templates/hpa.yaml
kbj0109/kbj-nestjs-backend,infra/hpa.yaml,https://github.com/kbj0109/kbj-nestjs-backend/blob/9adc7d5d15169752fa729cc1953ce5b3a6be1352/infra/hpa.yaml
PatrickKutch/testapp,myautoscaler.yaml,https://github.com/PatrickKutch/testapp/blob/797a015c8a70ebbef6aa6e421be4c368edba81ec/myautoscaler.yaml
