repo_name,file_path,url
erickcp/istio-erick,istio.yaml,https://github.com/erickcp/istio-erick/blob/64ee2342d40a0f800f6f1191f4b7cecf3ab05092/istio.yaml
DaniloParkour/hackaton_registro,.k8s/hpa.yaml,https://github.com/DaniloParkour/hackaton_registro/blob/98565de89f8170db56abb93d5e7ddfbff4069126/.k8s/hpa.yaml
amazonprasad/personal,hpa.yaml,https://github.com/amazonprasad/personal/blob/f485971d29aefe0a4695a31db43ad0dd0fa2c814/hpa.yaml
kanamandarajesh/Kubernetes,hpa.yml,https://github.com/kanamandarajesh/Kubernetes/blob/4dab74e14f83b9120f917352204ab20387bd0e2f/hpa.yml
hrdominik/k8-challenge,hpa.yaml,https://github.com/hrdominik/k8-challenge/blob/b6bb571be3680cde3420f00bfdc9c36475253db0/hpa.yaml
ks-note/high-availability,hpa.yaml,https://github.com/ks-note/high-availability/blob/7003456b2f021d9d3141f8ffd8e7862d4259b6cf/hpa.yaml
drhelius/kubernetes-autoscaling,hpa/hpa.yaml,https://github.com/drhelius/kubernetes-autoscaling/blob/3b1afc2d6b8f31f153e45407e77409f5defa8ad1/hpa/hpa.yaml
grupo27-6soat-fiap/grupo27-6soat-fiap-foodtech-fase04-produto-service,k8s/hpa.yml,https://github.com/grupo27-6soat-fiap/grupo27-6soat-fiap-foodtech-fase04-produto-service/blob/067ea713b098c6a31ddd58bc25ea2e1f145df16b/k8s/hpa.yml
pablotdv/poc-k8s,k8s/hpa.yaml,https://github.com/pablotdv/poc-k8s/blob/0e5da45bad32270e8905a1a9991f441f1cbb01fe/k8s/hpa.yaml
onurinc/ApiGateway,blog.yaml,https://github.com/onurinc/ApiGateway/blob/feaae95bf9872b31d96e49a84fafefe6e334073a/blog.yaml
dev-shinde/Inksight,k8/api-gateway/hpa.yaml,https://github.com/dev-shinde/Inksight/blob/5a0fe5de7ee53ae3d5e1a3225e8688c274c46f72/k8/api-gateway/hpa.yaml
atingupta2005/04-currency-exchange-microservice-basic,01-hpa.yaml,https://github.com/atingupta2005/04-currency-exchange-microservice-basic/blob/a819eff7d80866605f211d3fa0e9b07d4bec741a/01-hpa.yaml
edsontecno/clean-architecture-nestjs,k8s/hpa.yml,https://github.com/edsontecno/clean-architecture-nestjs/blob/8b983138911789b929dc2385426c9f524b0ffec1/k8s/hpa.yml
veidl/devops-blog,k8s/hpa.yml,https://github.com/veidl/devops-blog/blob/52058613e371137e2b3296f50c582464d76227a4/k8s/hpa.yml
vaibhavb018/Kubernetes,hpa.yaml,https://github.com/vaibhavb018/Kubernetes/blob/be1694f2acf8f3b0d33ef15d9698c1edc17d0cb7/hpa.yaml
gsviec/kops,hpa-v2.yaml,https://github.com/gsviec/kops/blob/a3245609ce6ceaa4b5e17beae4b5767a7301425a/hpa-v2.yaml
libliflin/kubernetes-vertx-3-playground,service.yaml,https://github.com/libliflin/kubernetes-vertx-3-playground/blob/866e7a5395b9211e4ccfa6ac832c045c92487aa5/service.yaml
postech-food-challenge/order-service,k8s/hpa.yaml,https://github.com/postech-food-challenge/order-service/blob/ed165e79452ef09234138e9a6e39d5da412be905/k8s/hpa.yaml
parkminju20211126/as-is-architecture,hpa.yaml,https://github.com/parkminju20211126/as-is-architecture/blob/6e36897a60d2a576d522de395eba092606347751/hpa.yaml
jinwoo0824/test,order.yaml,https://github.com/jinwoo0824/test/blob/dfb884cc3c0640a30bbf126a21da5d2f967534e4/order.yaml
alan-alvarenga-telus/ues-demo,k8s/hpa.yaml,https://github.com/alan-alvarenga-telus/ues-demo/blob/b8a75070546489991ea77ec92edcf37d146073a5/k8s/hpa.yaml
sekhrivijay/mci-test,frontend.yaml,https://github.com/sekhrivijay/mci-test/blob/e183abd8c47bdfb87cf8bc784c96733c4329810d/frontend.yaml
dev-shinde/Inksight,k8/frontend/hpa.yaml,https://github.com/dev-shinde/Inksight/blob/5a0fe5de7ee53ae3d5e1a3225e8688c274c46f72/k8/frontend/hpa.yaml
rahulk789/RChat,k8s/hpa.yaml,https://github.com/rahulk789/RChat/blob/2251fa359516e520bb7064753798883282bc0c65/k8s/hpa.yaml
ewertao/k8s-django-app,k8s/hpa.yaml,https://github.com/ewertao/k8s-django-app/blob/8ec08d9f1a193544082d010ba9ff124315886b81/k8s/hpa.yaml
paradocx96/OrderManagement-API,k8s/hpa.yaml,https://github.com/paradocx96/OrderManagement-API/blob/557b21ca74f59cbf0eb1dc0b6a7c1d8b36e388aa/k8s/hpa.yaml
luiszkm/learning_K8s,k8s/hpa.yaml,https://github.com/luiszkm/learning_K8s/blob/8a53d49fa7cf9e31a7b99bae252d7e302dbbb250/k8s/hpa.yaml
yashsinghhh/WinterHack-Kestra,hpa.yaml,https://github.com/yashsinghhh/WinterHack-Kestra/blob/2e5725a5a94304c527d01ce62619aa2c20b4e0f6/hpa.yaml
Purdue-ECE-461/project-2-project-2-16,hpa.yaml,https://github.com/Purdue-ECE-461/project-2-project-2-16/blob/8ce1bea777fa73e1f319bc4119be104d0204a052/hpa.yaml
BloodAkatsuki/test,hpa.yaml,https://github.com/BloodAkatsuki/test/blob/b119025149b920d73d27fa30b73de50a0307477a/hpa.yaml
FurkanAtass/Custom-Metric-HPA,hpa.yaml,https://github.com/FurkanAtass/Custom-Metric-HPA/blob/270522f95730d5308d966827ec60b2faff805f3e/hpa.yaml
prasadk796/Karini.AI_DevOps_Task,hpa.yaml,https://github.com/prasadk796/Karini.AI_DevOps_Task/blob/92833be00be7356d819875cb937469fabcceee07/hpa.yaml
marion-randrianasolo/api-minikube,hpa.yaml,https://github.com/marion-randrianasolo/api-minikube/blob/2e8e91741234057c028da056d945279e4478001b/hpa.yaml
Nicolas-Nito/ArquiSoft_gestion_aranceles,hpa.yaml,https://github.com/Nicolas-Nito/ArquiSoft_gestion_aranceles/blob/7c3b247851a6c6f477076db7d5269423aeccc40e/hpa.yaml
life1347/k8s-tutorial,hpa/hpa.yaml,https://github.com/life1347/k8s-tutorial/blob/cbafc39cf4e71280f95d14380afd706c8a040529/hpa/hpa.yaml
torneseumprogramador/k8s-turma1-ibm,hpa-v1.yaml,https://github.com/torneseumprogramador/k8s-turma1-ibm/blob/bf8d53ce18d6ac5a9e376ef67efd6df504924e84/hpa-v1.yaml
CAVAh/tech-challenge,infra/hpa.yml,https://github.com/CAVAh/tech-challenge/blob/55980a550645760e14e22903aa98660d5f7ff4ca/infra/hpa.yml
kuberton/products,kube.yaml,https://github.com/kuberton/products/blob/670a2b76053f56d0ccb8749dffb98784b7e6a5e1/kube.yaml
day112/go-zero-bookstore,addrpc.yaml,https://github.com/day112/go-zero-bookstore/blob/b82b66f487eb028e5cf6b464a1e924fa0bbf85c5/addrpc.yaml
yunlzheng/knative-quickstart-mirror,istio.yaml,https://github.com/yunlzheng/knative-quickstart-mirror/blob/863210f94f9c1f500b94a3ba8fbc5ab28680cb1b/istio.yaml
azizrosyid/watch-marketplace,deploy.yaml,https://github.com/azizrosyid/watch-marketplace/blob/46ce5644e0a7cd5a02f19ff3308c65f3e652dd4e/deploy.yaml
vinayakofficialgit/Kubernetes.prsl,e-commerce/allyaml/hpa.yaml,https://github.com/vinayakofficialgit/Kubernetes.prsl/blob/f81f5423f5170653ce2b48fc63ce8daa1006f0ce/e-commerce/allyaml/hpa.yaml
hjgraca/azure-function-aks-zones,deploy.yaml,https://github.com/hjgraca/azure-function-aks-zones/blob/084f9872f2ae5089783796322423df452e73fd34/deploy.yaml
MiltonRPG/proyecto-cicd-keepcoding,k8s/hpa.yaml,https://github.com/MiltonRPG/proyecto-cicd-keepcoding/blob/4d375f7883ef9b73be38788e99a370c70a753139/k8s/hpa.yaml
gireeshp/simple-delay-api-k8-auto-scaler,k8.yaml,https://github.com/gireeshp/simple-delay-api-k8-auto-scaler/blob/d32fa0e0f4ed0a73f23f059ae2844eb80616707e/k8.yaml
smobinulla/prac,deploy.yml,https://github.com/smobinulla/prac/blob/2d5ebf094f0421ec32f60b3635b0a7ef4bb29893/deploy.yml
krestomatio/nfs-operator,watches.yaml,https://github.com/krestomatio/nfs-operator/blob/7990d2440ddf2d544a6bf26c24697279742e0d13/watches.yaml
cc-ai/floods-backend,k8s/hpa.yml,https://github.com/cc-ai/floods-backend/blob/8df6635e6c90611301c5646ef3b7f3c9fa729524/k8s/hpa.yml
Vishnureddy00111/learn-kubernetes,16-hpa.yml,https://github.com/Vishnureddy00111/learn-kubernetes/blob/aee6665e7421a0ad6e372a4fe7878b573a51b8ea/16-hpa.yml
abm1499/Resnet18_Interference,hpa-90.yaml,https://github.com/abm1499/Resnet18_Interference/blob/121399c3726fe589f754bc985b086fd6090e37b8/hpa-90.yaml
srvgit/autoapi-k8,base/hpa.yml,https://github.com/srvgit/autoapi-k8/blob/95532c208ede5d76025321a43deac1e7a7e4ceed/base/hpa.yml
lowang-bh/k8s-learn,hpa-rs.yaml,https://github.com/lowang-bh/k8s-learn/blob/9ef3a0bebe63ad7e3d301b6349316b403d91c878/hpa-rs.yaml
wdcs-meetsoni/notes,hpa.yaml,https://github.com/wdcs-meetsoni/notes/blob/132d190183d1e02181eb17d4737a36613c69f4b2/hpa.yaml
airavata-courses/PixelGram,k8s/kube.yaml,https://github.com/airavata-courses/PixelGram/blob/e37536fbaa3a7044fa4d6226e2f6a09615b424d5/k8s/kube.yaml
caseywschmid/puzzle,K8.yaml,https://github.com/caseywschmid/puzzle/blob/b74b8eac87f0d863506bba63a91c36e003bd5c28/K8.yaml
RichieTheDev/hello-richie,k8/hpa.yaml,https://github.com/RichieTheDev/hello-richie/blob/eaca6544f8ac236c337d9aa07b5a1951e792ef96/k8/hpa.yaml
ashifanassar/user,deploy.yaml,https://github.com/ashifanassar/user/blob/13fea52996d9f6fb2154c20bb53422ddb1deb248/deploy.yaml
SandroBarillaPXL/expertlab-sprint4-kubernetes,k8s/hpa.yml,https://github.com/SandroBarillaPXL/expertlab-sprint4-kubernetes/blob/ce2c9860a38a4d66d37728021fa9a8883dc3df50/k8s/hpa.yml
Sms-Rk/advanced-ds,hpa.yml,https://github.com/Sms-Rk/advanced-ds/blob/22dd9fb71e6cf7e20d8c943f7a8c6311ec65ff16/hpa.yml
Msocial123/Clahan-K8S-Manifestfiles,hpa.yaml,https://github.com/Msocial123/Clahan-K8S-Manifestfiles/blob/8cd3c87419eb94d92be090a20f287338d50bef57/hpa.yaml
kuberton/payments,kube.yaml,https://github.com/kuberton/payments/blob/6973e5aec197924bbf7d7c90074b57c8f86b14ce/kube.yaml
monofuel/badmars,k8s/web.yaml,https://github.com/monofuel/badmars/blob/bd3033884b48f5147bed3d1704b2794e2e5d3c57/k8s/web.yaml
tsailawrence/Pedalboard,k8s/hpa.yaml,https://github.com/tsailawrence/Pedalboard/blob/004ab4863bcd08b7f179872ba8e2d54fc3585189/k8s/hpa.yaml
nfisher/k8sprez,hpa-001.yaml,https://github.com/nfisher/k8sprez/blob/8b8947da86d05433856751fb2c89a931f3ab9dbe/hpa-001.yaml
JinsuYeo/eks-build,k8s/hpa.yaml,https://github.com/JinsuYeo/eks-build/blob/d3289dae44b4343d695212d96d78d777eab45b7c/k8s/hpa.yaml
gryoussef/kubernetes-assignment,k8s/hpa.yaml,https://github.com/gryoussef/kubernetes-assignment/blob/e80988929cb562a6ec6c265e94eab3b01370b754/k8s/hpa.yaml
alcir-junior-caju/study-fullcycle-3-0-kubernetes,k8s/hpa.yaml,https://github.com/alcir-junior-caju/study-fullcycle-3-0-kubernetes/blob/93e8bfc60c3455785b6dad0c0d6469257253a4d9/k8s/hpa.yaml
starmanv4/react-typescript-docker,eg.yaml,https://github.com/starmanv4/react-typescript-docker/blob/109c4528fba9c6c0efe67a250704ece82441bad9/eg.yaml
nikhilsalgaonkar/k8s-projects,hpa.yaml,https://github.com/nikhilsalgaonkar/k8s-projects/blob/7808c3c46f2ebc4ec9f5c56a2e3d336808f44fb5/hpa.yaml
kimschles/beginners_guide_to_k8s,app/hpa.yml,https://github.com/kimschles/beginners_guide_to_k8s/blob/df451452bdc6c9dcab1f1c5a47e751f615d87645/app/hpa.yml
WoodProgrammer/k8s-app-demo,new-reg.yaml,https://github.com/WoodProgrammer/k8s-app-demo/blob/24e02e10012a0e92b4ed6dd30778fa069d5b57fe/new-reg.yaml
sibendu/k8s,custom-metric/kube/hpa.yaml,https://github.com/sibendu/k8s/blob/9ee070e04ddf94f361f04efa644968461acfdc00/custom-metric/kube/hpa.yaml
ongzhixian/BasicMinikube,k8s/knative/kourier/v1.14.0/kourier.yaml,https://github.com/ongzhixian/BasicMinikube/blob/c5c5f3f9678149f9bbc7b797405f5b8783952223/k8s/knative/kourier/v1.14.0/kourier.yaml
edsontecno/clean-architecture-nestjs,k8s_bkp/hpa.yml,https://github.com/edsontecno/clean-architecture-nestjs/blob/8b983138911789b929dc2385426c9f524b0ffec1/k8s_bkp/hpa.yml
heejinis/1st-Project,yaml/order.yaml,https://github.com/heejinis/1st-Project/blob/e353caacbf15ba8ffaae28e33dbddeabc7d664e7/yaml/order.yaml
hello2ashu-org/ubuntulab-setup-argo-flux-metallb-ingress,3-Kustomize/base/replica.yaml,https://github.com/hello2ashu-org/ubuntulab-setup-argo-flux-metallb-ingress/blob/98138c539107e90b6a0daef228fe7cada6b21ed3/3-Kustomize/base/replica.yaml
srcmesh-workshop/kubernetes-adoption-hands-on,k8s-object/hpa/hpa.yaml,https://github.com/srcmesh-workshop/kubernetes-adoption-hands-on/blob/c32f5533b37a5483c9d73944981343af7f3b99b5/k8s-object/hpa/hpa.yaml
Food-fusion-Fiap/tech-challenge,infra/hpa.yml,https://github.com/Food-fusion-Fiap/tech-challenge/blob/86542bfc8879ffb279d11e85df7707a444e5cf59/infra/hpa.yml
pspalmirasara/infra-tech-challenge-personal-aws,eks/k8s/hpa.yml,https://github.com/pspalmirasara/infra-tech-challenge-personal-aws/blob/9028031c5af2debbf735ea9b926009d3b2ff186f/eks/k8s/hpa.yml
Food-fusion-Fiap/k8s-terraform,k8s/hpa.yml,https://github.com/Food-fusion-Fiap/k8s-terraform/blob/9fbb59156ef9a3b7f7c6168e8e9020144f254634/k8s/hpa.yml
cc-ai/floods-backend,k8s/shared/hpa.yml,https://github.com/cc-ai/floods-backend/blob/8df6635e6c90611301c5646ef3b7f3c9fa729524/k8s/shared/hpa.yml
Yansb/full-cycle-course,kubernets-kind/k8s/hpa.yaml,https://github.com/Yansb/full-cycle-course/blob/212df5575752f84eb9ed3a6274ac07f1851e834e/kubernets-kind/k8s/hpa.yaml
Douglas-Marques/full-cycle-kubernetes,k8s/hpa.yaml,https://github.com/Douglas-Marques/full-cycle-kubernetes/blob/4d44e127f30621e7e88359d5506bfb6035035af5/k8s/hpa.yaml
andersonfpcorrea/fullcycle,kubernetes/k8s/hpa.yaml,https://github.com/andersonfpcorrea/fullcycle/blob/b43fc76f0fd79e36319b725eebd2058c984a45cf/kubernetes/k8s/hpa.yaml
ianmateusES/fullcycle-kubernetes,k8s/hpa.yaml,https://github.com/ianmateusES/fullcycle-kubernetes/blob/fd157de88bbb7f6b906c6efa2aec9d8429d5911d/k8s/hpa.yaml
starmanv4/react-typescript-docker,infra/k8s/client-depl.yaml,https://github.com/starmanv4/react-typescript-docker/blob/109c4528fba9c6c0efe67a250704ece82441bad9/infra/k8s/client-depl.yaml
Sahil-14/Event-booking-application-using--microservices,eg.yaml,https://github.com/Sahil-14/Event-booking-application-using--microservices/blob/77d78be392b93bf3e64563999cc8f3dd70d2b76f/eg.yaml
Sahil-14/Event-booking-application-using--microservices,infra/k8s/client-depl.yaml,https://github.com/Sahil-14/Event-booking-application-using--microservices/blob/77d78be392b93bf3e64563999cc8f3dd70d2b76f/infra/k8s/client-depl.yaml
transloadit/uppy,packages/@uppy/companion/infra/kube/companion/companion-kube.yaml,https://github.com/transloadit/uppy/blob/ead58beedb1c1b37e87f40e8de8ed5dbcd4d3385/packages/@uppy/companion/infra/kube/companion/companion-kube.yaml
didi/KnowStreaming,km-dist/helm/templates/hpa.yaml,https://github.com/didi/KnowStreaming/blob/4c10b4ce9cce71951e777eaf01fcc4610b6bba19/km-dist/helm/templates/hpa.yaml
bitnami/charts,bitnami/concourse/templates/worker/horizontalpodautoscaler.yaml,https://github.com/bitnami/charts/blob/2a17e4738b902b6d7c1f52b400b5a67915af6180/bitnami/concourse/templates/worker/horizontalpodautoscaler.yaml
Eldarrin/deepsea,src/main/fabric8/HorizontalPodAutoscaler.yml,https://github.com/Eldarrin/deepsea/blob/c2c25d78f9670ad0d7528077cc5440cb35aa8be8/src/main/fabric8/HorizontalPodAutoscaler.yml
edit-md/edit-md,helm/templates/file-service.yaml,https://github.com/edit-md/edit-md/blob/0b8599dd95c2331569b2003b93326c54970123d9/helm/templates/file-service.yaml
yagizkambak/gitops-argo-cd,charts/gitops-react-app/autoscaler.yaml,https://github.com/yagizkambak/gitops-argo-cd/blob/c768f1a6779ffa073aa6ceb9cc03325cd6081339/charts/gitops-react-app/autoscaler.yaml
avrabie/jobs-be,helm-jobs-republic/templates/hpa.yaml,https://github.com/avrabie/jobs-be/blob/81aab951abc45be8590547b496d6b8b15e3430a9/helm-jobs-republic/templates/hpa.yaml
evankanderson/knative-config-packaging,base/eventing-source/eventing-source/0.26.2/5-eventing.yaml,https://github.com/evankanderson/knative-config-packaging/blob/ece66dc007f677d28892c0e4aaa197d6433ea600/base/eventing-source/eventing-source/0.26.2/5-eventing.yaml
nk1752/flex-registration,flex-gateway-templates/flex-gateway-deployment-hpa.yaml,https://github.com/nk1752/flex-registration/blob/15a9708d6edd9c149cbf84c68062cbcb03af98a6/flex-gateway-templates/flex-gateway-deployment-hpa.yaml
leonardosete/desafio-devops,k8s/deploy-prd.yaml,https://github.com/leonardosete/desafio-devops/blob/b8c0e6502818fb2702916a9da2f3c96191f729a5/k8s/deploy-prd.yaml
ilyannn/charts,langfuse/templates/hpa.yaml,https://github.com/ilyannn/charts/blob/98122208515bcb83b2f4fbe8582fc96d222ddecb/langfuse/templates/hpa.yaml
mannazo/mannazo-deploy,was/swagger-service/swagger-service-hpa-canary.yaml,https://github.com/mannazo/mannazo-deploy/blob/999dc94defc3cf1d7f5df2d986bf3275a1473839/was/swagger-service/swagger-service-hpa-canary.yaml
k8s-operatorhub/community-operators,operators/project-quay/3.10.0-nightly.20231014/manifests/quay-operator.clusterserviceversion.yaml,https://github.com/k8s-operatorhub/community-operators/blob/ffd37b8700ab2f42a91b5532a7d0513b6ab5c8ef/operators/project-quay/3.10.0-nightly.20231014/manifests/quay-operator.clusterserviceversion.yaml
steblynskyi/infrastructure,environments/prod/kubernetes/services/pms/extensions-outbound-gateway-api.yaml,https://github.com/steblynskyi/infrastructure/blob/720dff922940683733f10ddd3b6a9894602a647c/environments/prod/kubernetes/services/pms/extensions-outbound-gateway-api.yaml
rommelsinkam/espresso-shop-project,.vscode-server/data/User/History/-1577a54/i0oT.yaml,https://github.com/rommelsinkam/espresso-shop-project/blob/38da728ab7be485174110c6221faad23c72ea7a5/.vscode-server/data/User/History/-1577a54/i0oT.yaml
matrix-org/matrix-hookshot,helm/hookshot/templates/hpa.yaml,https://github.com/matrix-org/matrix-hookshot/blob/3ec1fa6f214d98c437a262c1d07b80a70967ba28/helm/hookshot/templates/hpa.yaml
tengqm/kab,kubernetes/1.28cn/ops/listAutoscalingV2NamespacedHorizontalPodAutoscaler.yaml,https://github.com/tengqm/kab/blob/d10370b657ebd8d0993af413d29bb2ed81a398ff/kubernetes/1.28cn/ops/listAutoscalingV2NamespacedHorizontalPodAutoscaler.yaml
issessions/ISSessionsCTF2022,07-PWN/0x07-UID-H/k8s/hpa.yml,https://github.com/issessions/ISSessionsCTF2022/blob/9f244ac3d7eeba997b00f924a8a40f0347dd36f0/07-PWN/0x07-UID-H/k8s/hpa.yml
metrico/qryn-cloud-helm,charts/qryn-cloud-helm/templates/writer.yaml,https://github.com/metrico/qryn-cloud-helm/blob/04fb564dec5e532985e9afc6ded401519316d9a4/charts/qryn-cloud-helm/templates/writer.yaml
sinkovec/DevOps-Hive,helm/charts/hive/templates/hpa.yaml,https://github.com/sinkovec/DevOps-Hive/blob/88ab5155a32a6c693d149fa81b28d0cbec41abab/helm/charts/hive/templates/hpa.yaml
neumanndaniel/kubernetes,gateway-api/horizontal-pod-autoscaler.yaml,https://github.com/neumanndaniel/kubernetes/blob/92eaf1b6103351e3b007250f087732c30a135fbd/gateway-api/horizontal-pod-autoscaler.yaml
davidkosun/ksd-01,k8s-deployment-proweb-vc-cms-prd.yaml,https://github.com/davidkosun/ksd-01/blob/0d3a61a5f383b21c8e295f5ba8a742a46983acb0/k8s-deployment-proweb-vc-cms-prd.yaml
wusted/kubernetes-install,24-hpa-all-metrics/04-hello-hpa-pods.yaml,https://github.com/wusted/kubernetes-install/blob/6b184340a711c20149ffef8e27917071bcdd1246/24-hpa-all-metrics/04-hello-hpa-pods.yaml
maniraj-bala/kubernets,dev/deployment-hpa.yaml,https://github.com/maniraj-bala/kubernets/blob/5d5bc64a5eecbd90f096cea7063b53af694144f9/dev/deployment-hpa.yaml
alexmirandas/docker-course,examples/k8s-example-app/deployment.yaml,https://github.com/alexmirandas/docker-course/blob/91281f2a5fd72a6434647599a582d4f781e845a0/examples/k8s-example-app/deployment.yaml
Trunk-Player/TrunkPlayer-NG-Helm-Chart,templates/hpas/trunkplayer-ng-worker.yaml,https://github.com/Trunk-Player/TrunkPlayer-NG-Helm-Chart/blob/f274b77599a3a112f945919ce2d6c7924bef59eb/templates/hpas/trunkplayer-ng-worker.yaml
GracjanKoscinski/Keycloak_NEXT_SQL,projekt/kubernetes/postgres-hpa.yaml,https://github.com/GracjanKoscinski/Keycloak_NEXT_SQL/blob/8403d1cd139df25a625e70cf25a89566677a08f4/projekt/kubernetes/postgres-hpa.yaml
ANDSANTOS4546/k8s,portal-noticias-hpa.yaml,https://github.com/ANDSANTOS4546/k8s/blob/8e414f264e822bcb1cd3a849ff9f6cc73ae77e21/portal-noticias-hpa.yaml
Tomoku-dm/cronhpa,example/canary.yaml,https://github.com/Tomoku-dm/cronhpa/blob/25771d7a26c6229b72dbe6da58ab5b78e95aa7a0/example/canary.yaml
DevOps-Pro-24-09-24/examples,k8s/04_horizontal_pod_autoscaling/nginx-hpa.yaml,https://github.com/DevOps-Pro-24-09-24/examples/blob/ac3b4393b208c2fe502dd4bd2f2d8e11b28309c9/k8s/04_horizontal_pod_autoscaling/nginx-hpa.yaml
anand40090/hpa-vpa-ca,04-HPA-Manifest.yml,https://github.com/anand40090/hpa-vpa-ca/blob/be35d0966a5a8b6e24f1113c64d60c00eff70294/04-HPA-Manifest.yml
